buffer_size: 13 KB	read: 46.175 GB/s	write: 25.248 GB/s stride_read: 43.862 GB/s stride_writ: 25.331 GB/s
buffer_size: 13 KB	read: 46.139 GB/s	write: 25.376 GB/s stride_read: 43.954 GB/s stride_writ: 25.448 GB/s
buffer_size: 14 KB	read: 46.279 GB/s	write: 25.317 GB/s stride_read: 44.115 GB/s stride_writ: 25.294 GB/s
buffer_size: 14 KB	read: 46.296 GB/s	write: 25.383 GB/s stride_read: 44.123 GB/s stride_writ: 25.293 GB/s
buffer_size: 14 KB	read: 46.291 GB/s	write: 25.389 GB/s stride_read: 44.097 GB/s stride_writ: 25.337 GB/s
buffer_size: 14 KB	read: 46.295 GB/s	write: 25.319 GB/s stride_read: 44.124 GB/s stride_writ: 25.330 GB/s
buffer_size: 14 KB	read: 46.276 GB/s	write: 25.303 GB/s stride_read: 44.116 GB/s stride_writ: 25.247 GB/s
buffer_size: 14 KB	read: 46.288 GB/s	write: 25.385 GB/s stride_read: 44.104 GB/s stride_writ: 25.419 GB/s
buffer_size: 14 KB	read: 46.292 GB/s	write: 25.200 GB/s stride_read: 44.092 GB/s stride_writ: 25.283 GB/s
buffer_size: 14 KB	read: 46.296 GB/s	write: 25.404 GB/s stride_read: 44.107 GB/s stride_writ: 25.284 GB/s
buffer_size: 14 KB	read: 46.294 GB/s	write: 25.396 GB/s stride_read: 43.981 GB/s stride_writ: 25.452 GB/s
buffer_size: 14 KB	read: 46.313 GB/s	write: 25.393 GB/s stride_read: 44.099 GB/s stride_writ: 25.305 GB/s
buffer_size: 14 KB	read: 46.198 GB/s	write: 25.377 GB/s stride_read: 44.112 GB/s stride_writ: 25.455 GB/s
buffer_size: 16 KB	read: 46.462 GB/s	write: 25.339 GB/s stride_read: 43.945 GB/s stride_writ: 25.336 GB/s
buffer_size: 16 KB	read: 46.446 GB/s	write: 25.426 GB/s stride_read: 43.927 GB/s stride_writ: 25.329 GB/s
buffer_size: 16 KB	read: 46.448 GB/s	write: 25.417 GB/s stride_read: 43.846 GB/s stride_writ: 25.139 GB/s
buffer_size: 16 KB	read: 46.429 GB/s	write: 25.390 GB/s stride_read: 43.898 GB/s stride_writ: 25.428 GB/s
buffer_size: 16 KB	read: 46.452 GB/s	write: 25.395 GB/s stride_read: 43.846 GB/s stride_writ: 25.327 GB/s
buffer_size: 16 KB	read: 46.427 GB/s	write: 25.256 GB/s stride_read: 43.938 GB/s stride_writ: 25.138 GB/s
buffer_size: 16 KB	read: 46.451 GB/s	write: 25.329 GB/s stride_read: 43.915 GB/s stride_writ: 25.317 GB/s
buffer_size: 16 KB	read: 46.465 GB/s	write: 25.335 GB/s stride_read: 43.918 GB/s stride_writ: 25.292 GB/s
buffer_size: 16 KB	read: 46.449 GB/s	write: 25.384 GB/s stride_read: 43.845 GB/s stride_writ: 25.370 GB/s
buffer_size: 16 KB	read: 46.446 GB/s	write: 25.411 GB/s stride_read: 43.914 GB/s stride_writ: 25.363 GB/s
buffer_size: 16 KB	read: 46.409 GB/s	write: 25.384 GB/s stride_read: 43.934 GB/s stride_writ: 25.283 GB/s
buffer_size: 17 KB	read: 46.544 GB/s	write: 25.345 GB/s stride_read: 44.246 GB/s stride_writ: 25.421 GB/s
buffer_size: 17 KB	read: 46.511 GB/s	write: 25.252 GB/s stride_read: 44.189 GB/s stride_writ: 25.427 GB/s
buffer_size: 17 KB	read: 46.531 GB/s	write: 25.319 GB/s stride_read: 44.198 GB/s stride_writ: 25.284 GB/s
buffer_size: 17 KB	read: 46.481 GB/s	write: 25.033 GB/s stride_read: 44.252 GB/s stride_writ: 25.434 GB/s
buffer_size: 17 KB	read: 46.527 GB/s	write: 25.427 GB/s stride_read: 44.253 GB/s stride_writ: 25.340 GB/s
buffer_size: 17 KB	read: 46.523 GB/s	write: 25.412 GB/s stride_read: 44.254 GB/s stride_writ: 25.337 GB/s
buffer_size: 17 KB	read: 46.498 GB/s	write: 25.388 GB/s stride_read: 44.229 GB/s stride_writ: 25.462 GB/s
buffer_size: 17 KB	read: 46.528 GB/s	write: 24.957 GB/s stride_read: 44.252 GB/s stride_writ: 24.356 GB/s
buffer_size: 17 KB	read: 46.523 GB/s	write: 25.410 GB/s stride_read: 44.251 GB/s stride_writ: 25.462 GB/s
buffer_size: 17 KB	read: 46.511 GB/s	write: 25.424 GB/s stride_read: 44.233 GB/s stride_writ: 25.406 GB/s
buffer_size: 17 KB	read: 46.526 GB/s	write: 25.406 GB/s stride_read: 44.222 GB/s stride_writ: 25.395 GB/s
buffer_size: 19 KB	read: 46.634 GB/s	write: 25.447 GB/s stride_read: 44.518 GB/s stride_writ: 25.475 GB/s
buffer_size: 19 KB	read: 46.624 GB/s	write: 24.785 GB/s stride_read: 43.018 GB/s stride_writ: 21.802 GB/s
buffer_size: 19 KB	read: 46.635 GB/s	write: 25.290 GB/s stride_read: 44.483 GB/s stride_writ: 25.330 GB/s
buffer_size: 19 KB	read: 46.625 GB/s	write: 24.756 GB/s stride_read: 43.923 GB/s stride_writ: 22.703 GB/s
buffer_size: 19 KB	read: 46.640 GB/s	write: 24.931 GB/s stride_read: 43.659 GB/s stride_writ: 24.177 GB/s
buffer_size: 19 KB	read: 46.612 GB/s	write: 24.811 GB/s stride_read: 41.468 GB/s stride_writ: 24.920 GB/s
buffer_size: 19 KB	read: 46.549 GB/s	write: 25.444 GB/s stride_read: 44.019 GB/s stride_writ: 25.370 GB/s
buffer_size: 19 KB	read: 46.574 GB/s	write: 24.782 GB/s stride_read: 43.227 GB/s stride_writ: 23.992 GB/s
buffer_size: 19 KB	read: 46.508 GB/s	write: 25.373 GB/s stride_read: 43.935 GB/s stride_writ: 24.138 GB/s
buffer_size: 19 KB	read: 46.613 GB/s	write: 25.177 GB/s stride_read: 44.376 GB/s stride_writ: 25.337 GB/s
buffer_size: 19 KB	read: 46.615 GB/s	write: 25.441 GB/s stride_read: 43.866 GB/s stride_writ: 25.389 GB/s
buffer_size: 21 KB	read: 46.539 GB/s	write: 24.768 GB/s stride_read: 44.072 GB/s stride_writ: 24.522 GB/s
buffer_size: 21 KB	read: 46.735 GB/s	write: 25.162 GB/s stride_read: 44.169 GB/s stride_writ: 24.184 GB/s
buffer_size: 21 KB	read: 46.699 GB/s	write: 25.138 GB/s stride_read: 44.553 GB/s stride_writ: 23.275 GB/s
buffer_size: 21 KB	read: 46.730 GB/s	write: 25.445 GB/s stride_read: 44.692 GB/s stride_writ: 25.250 GB/s
buffer_size: 21 KB	read: 46.753 GB/s	write: 25.429 GB/s stride_read: 43.969 GB/s stride_writ: 23.590 GB/s
buffer_size: 21 KB	read: 46.736 GB/s	write: 25.117 GB/s stride_read: 44.035 GB/s stride_writ: 24.346 GB/s
buffer_size: 21 KB	read: 46.714 GB/s	write: 25.447 GB/s stride_read: 44.493 GB/s stride_writ: 25.292 GB/s
buffer_size: 21 KB	read: 46.710 GB/s	write: 25.389 GB/s stride_read: 44.663 GB/s stride_writ: 25.353 GB/s
buffer_size: 21 KB	read: 46.725 GB/s	write: 25.222 GB/s stride_read: 43.997 GB/s stride_writ: 25.065 GB/s
buffer_size: 21 KB	read: 46.765 GB/s	write: 24.917 GB/s stride_read: 44.017 GB/s stride_writ: 21.557 GB/s
buffer_size: 21 KB	read: 46.507 GB/s	write: 25.457 GB/s stride_read: 44.695 GB/s stride_writ: 25.482 GB/s
buffer_size: 23 KB	read: 46.755 GB/s	write: 24.809 GB/s stride_read: 43.777 GB/s stride_writ: 22.943 GB/s
buffer_size: 23 KB	read: 46.702 GB/s	write: 25.117 GB/s stride_read: 44.216 GB/s stride_writ: 22.678 GB/s
buffer_size: 23 KB	read: 46.650 GB/s	write: 25.444 GB/s stride_read: 44.250 GB/s stride_writ: 21.803 GB/s
buffer_size: 23 KB	read: 46.612 GB/s	write: 25.428 GB/s stride_read: 44.017 GB/s stride_writ: 23.874 GB/s
buffer_size: 23 KB	read: 46.736 GB/s	write: 25.342 GB/s stride_read: 44.215 GB/s stride_writ: 20.982 GB/s
buffer_size: 23 KB	read: 46.786 GB/s	write: 25.397 GB/s stride_read: 44.223 GB/s stride_writ: 21.714 GB/s
buffer_size: 23 KB	read: 46.682 GB/s	write: 25.451 GB/s stride_read: 43.996 GB/s stride_writ: 23.306 GB/s
buffer_size: 23 KB	read: 46.760 GB/s	write: 24.902 GB/s stride_read: 44.049 GB/s stride_writ: 23.959 GB/s
buffer_size: 23 KB	read: 46.731 GB/s	write: 25.349 GB/s stride_read: 44.187 GB/s stride_writ: 22.709 GB/s
buffer_size: 23 KB	read: 46.588 GB/s	write: 25.416 GB/s stride_read: 43.994 GB/s stride_writ: 25.434 GB/s
buffer_size: 23 KB	read: 46.751 GB/s	write: 25.450 GB/s stride_read: 44.168 GB/s stride_writ: 24.288 GB/s
buffer_size: 25 KB	read: 46.654 GB/s	write: 25.099 GB/s stride_read: 44.028 GB/s stride_writ: 23.922 GB/s
buffer_size: 25 KB	read: 46.616 GB/s	write: 25.089 GB/s stride_read: 44.084 GB/s stride_writ: 22.237 GB/s
buffer_size: 25 KB	read: 46.482 GB/s	write: 25.036 GB/s stride_read: 44.293 GB/s stride_writ: 22.634 GB/s
buffer_size: 25 KB	read: 46.630 GB/s	write: 24.912 GB/s stride_read: 44.137 GB/s stride_writ: 21.727 GB/s
buffer_size: 25 KB	read: 46.497 GB/s	write: 25.146 GB/s stride_read: 44.069 GB/s stride_writ: 23.598 GB/s
buffer_size: 25 KB	read: 46.484 GB/s	write: 25.145 GB/s stride_read: 43.939 GB/s stride_writ: 25.479 GB/s
buffer_size: 25 KB	read: 46.446 GB/s	write: 25.174 GB/s stride_read: 44.126 GB/s stride_writ: 20.712 GB/s
buffer_size: 25 KB	read: 46.510 GB/s	write: 25.336 GB/s stride_read: 43.931 GB/s stride_writ: 21.681 GB/s
buffer_size: 25 KB	read: 46.761 GB/s	write: 25.474 GB/s stride_read: 44.194 GB/s stride_writ: 23.016 GB/s
buffer_size: 25 KB	read: 46.551 GB/s	write: 24.778 GB/s stride_read: 44.038 GB/s stride_writ: 20.890 GB/s
buffer_size: 25 KB	read: 46.819 GB/s	write: 25.293 GB/s stride_read: 44.128 GB/s stride_writ: 22.113 GB/s
buffer_size: 28 KB	read: 46.709 GB/s	write: 25.231 GB/s stride_read: 43.688 GB/s stride_writ: 20.767 GB/s
buffer_size: 28 KB	read: 46.515 GB/s	write: 24.876 GB/s stride_read: 44.072 GB/s stride_writ: 21.213 GB/s
buffer_size: 28 KB	read: 46.799 GB/s	write: 24.849 GB/s stride_read: 43.877 GB/s stride_writ: 21.135 GB/s
buffer_size: 28 KB	read: 46.649 GB/s	write: 24.969 GB/s stride_read: 43.998 GB/s stride_writ: 22.374 GB/s
buffer_size: 28 KB	read: 46.487 GB/s	write: 24.844 GB/s stride_read: 44.011 GB/s stride_writ: 21.216 GB/s
buffer_size: 28 KB	read: 46.691 GB/s	write: 24.960 GB/s stride_read: 44.045 GB/s stride_writ: 21.083 GB/s
buffer_size: 28 KB	read: 46.381 GB/s	write: 25.070 GB/s stride_read: 44.021 GB/s stride_writ: 22.386 GB/s
buffer_size: 28 KB	read: 45.938 GB/s	write: 24.990 GB/s stride_read: 43.791 GB/s stride_writ: 22.539 GB/s
buffer_size: 28 KB	read: 46.698 GB/s	write: 25.212 GB/s stride_read: 43.886 GB/s stride_writ: 22.276 GB/s
buffer_size: 28 KB	read: 46.568 GB/s	write: 24.943 GB/s stride_read: 43.804 GB/s stride_writ: 22.760 GB/s
buffer_size: 28 KB	read: 46.671 GB/s	write: 24.948 GB/s stride_read: 43.712 GB/s stride_writ: 21.313 GB/s
buffer_size: 30 KB	read: 46.812 GB/s	write: 24.885 GB/s stride_read: 44.160 GB/s stride_writ: 22.084 GB/s
buffer_size: 30 KB	read: 46.642 GB/s	write: 25.128 GB/s stride_read: 43.893 GB/s stride_writ: 22.663 GB/s
buffer_size: 30 KB	read: 46.557 GB/s	write: 24.827 GB/s stride_read: 43.956 GB/s stride_writ: 21.074 GB/s
buffer_size: 30 KB	read: 46.678 GB/s	write: 24.929 GB/s stride_read: 44.185 GB/s stride_writ: 22.655 GB/s
buffer_size: 30 KB	read: 46.620 GB/s	write: 24.920 GB/s stride_read: 44.199 GB/s stride_writ: 22.172 GB/s
buffer_size: 30 KB	read: 46.550 GB/s	write: 24.909 GB/s stride_read: 44.028 GB/s stride_writ: 21.879 GB/s
buffer_size: 30 KB	read: 45.878 GB/s	write: 24.861 GB/s stride_read: 44.169 GB/s stride_writ: 21.461 GB/s
buffer_size: 30 KB	read: 46.512 GB/s	write: 24.967 GB/s stride_read: 44.296 GB/s stride_writ: 22.360 GB/s
buffer_size: 30 KB	read: 46.667 GB/s	write: 25.119 GB/s stride_read: 43.985 GB/s stride_writ: 23.110 GB/s
buffer_size: 30 KB	read: 46.746 GB/s	write: 24.821 GB/s stride_read: 44.079 GB/s stride_writ: 21.291 GB/s
buffer_size: 30 KB	read: 46.644 GB/s	write: 25.045 GB/s stride_read: 43.845 GB/s stride_writ: 23.026 GB/s
buffer_size: 33 KB	read: 44.258 GB/s	write: 24.049 GB/s stride_read: 26.097 GB/s stride_writ: 14.612 GB/s
buffer_size: 33 KB	read: 43.900 GB/s	write: 24.210 GB/s stride_read: 26.175 GB/s stride_writ: 12.142 GB/s
buffer_size: 33 KB	read: 44.110 GB/s	write: 24.406 GB/s stride_read: 26.096 GB/s stride_writ: 13.553 GB/s
buffer_size: 33 KB	read: 44.429 GB/s	write: 24.157 GB/s stride_read: 26.101 GB/s stride_writ: 13.047 GB/s
buffer_size: 33 KB	read: 44.129 GB/s	write: 24.479 GB/s stride_read: 26.108 GB/s stride_writ: 15.098 GB/s
buffer_size: 33 KB	read: 44.104 GB/s	write: 24.176 GB/s stride_read: 26.436 GB/s stride_writ: 12.689 GB/s
buffer_size: 33 KB	read: 44.465 GB/s	write: 23.908 GB/s stride_read: 26.223 GB/s stride_writ: 11.660 GB/s
buffer_size: 33 KB	read: 44.233 GB/s	write: 24.224 GB/s stride_read: 26.393 GB/s stride_writ: 15.671 GB/s
buffer_size: 33 KB	read: 44.143 GB/s	write: 24.475 GB/s stride_read: 25.989 GB/s stride_writ: 15.049 GB/s
buffer_size: 33 KB	read: 44.081 GB/s	write: 24.468 GB/s stride_read: 26.116 GB/s stride_writ: 11.804 GB/s
buffer_size: 33 KB	read: 44.260 GB/s	write: 23.728 GB/s stride_read: 26.270 GB/s stride_writ: 11.427 GB/s
buffer_size: 37 KB	read: 38.460 GB/s	write: 23.210 GB/s stride_read: 12.352 GB/s stride_writ: 4.992 GB/s
buffer_size: 37 KB	read: 38.315 GB/s	write: 22.671 GB/s stride_read: 11.662 GB/s stride_writ: 5.859 GB/s
buffer_size: 37 KB	read: 38.632 GB/s	write: 23.142 GB/s stride_read: 11.540 GB/s stride_writ: 5.747 GB/s
buffer_size: 37 KB	read: 38.150 GB/s	write: 23.325 GB/s stride_read: 12.243 GB/s stride_writ: 6.006 GB/s
buffer_size: 37 KB	read: 38.395 GB/s	write: 22.653 GB/s stride_read: 11.430 GB/s stride_writ: 4.412 GB/s
buffer_size: 37 KB	read: 38.669 GB/s	write: 23.148 GB/s stride_read: 12.001 GB/s stride_writ: 4.353 GB/s
buffer_size: 37 KB	read: 38.406 GB/s	write: 22.929 GB/s stride_read: 11.432 GB/s stride_writ: 4.847 GB/s
buffer_size: 37 KB	read: 38.525 GB/s	write: 23.078 GB/s stride_read: 12.132 GB/s stride_writ: 5.872 GB/s
buffer_size: 37 KB	read: 38.478 GB/s	write: 22.733 GB/s stride_read: 11.503 GB/s stride_writ: 4.837 GB/s
buffer_size: 37 KB	read: 38.364 GB/s	write: 23.298 GB/s stride_read: 11.978 GB/s stride_writ: 5.393 GB/s
buffer_size: 37 KB	read: 38.226 GB/s	write: 22.788 GB/s stride_read: 11.792 GB/s stride_writ: 4.311 GB/s
buffer_size: 40 KB	read: 37.961 GB/s	write: 22.695 GB/s stride_read: 11.078 GB/s stride_writ: 4.229 GB/s
buffer_size: 40 KB	read: 38.365 GB/s	write: 22.692 GB/s stride_read: 10.949 GB/s stride_writ: 4.234 GB/s
buffer_size: 40 KB	read: 38.347 GB/s	write: 22.669 GB/s stride_read: 11.060 GB/s stride_writ: 4.251 GB/s
buffer_size: 40 KB	read: 38.272 GB/s	write: 22.618 GB/s stride_read: 10.916 GB/s stride_writ: 4.245 GB/s
buffer_size: 40 KB	read: 38.151 GB/s	write: 22.652 GB/s stride_read: 11.229 GB/s stride_writ: 4.247 GB/s
buffer_size: 40 KB	read: 38.129 GB/s	write: 22.696 GB/s stride_read: 11.069 GB/s stride_writ: 4.244 GB/s
buffer_size: 40 KB	read: 38.247 GB/s	write: 22.690 GB/s stride_read: 11.118 GB/s stride_writ: 4.243 GB/s
buffer_size: 40 KB	read: 38.461 GB/s	write: 22.662 GB/s stride_read: 11.472 GB/s stride_writ: 4.249 GB/s
buffer_size: 40 KB	read: 38.133 GB/s	write: 22.689 GB/s stride_read: 11.118 GB/s stride_writ: 4.237 GB/s
buffer_size: 40 KB	read: 38.310 GB/s	write: 22.665 GB/s stride_read: 11.118 GB/s stride_writ: 4.236 GB/s
buffer_size: 40 KB	read: 38.089 GB/s	write: 22.633 GB/s stride_read: 11.004 GB/s stride_writ: 4.234 GB/s
buffer_size: 44 KB	read: 38.215 GB/s	write: 22.663 GB/s stride_read: 10.998 GB/s stride_writ: 4.238 GB/s
buffer_size: 44 KB	read: 38.307 GB/s	write: 22.665 GB/s stride_read: 10.883 GB/s stride_writ: 4.227 GB/s
buffer_size: 44 KB	read: 38.542 GB/s	write: 22.694 GB/s stride_read: 11.152 GB/s stride_writ: 4.242 GB/s
buffer_size: 44 KB	read: 38.381 GB/s	write: 22.619 GB/s stride_read: 10.978 GB/s stride_writ: 4.243 GB/s
buffer_size: 44 KB	read: 38.238 GB/s	write: 22.675 GB/s stride_read: 11.059 GB/s stride_writ: 4.218 GB/s
buffer_size: 44 KB	read: 38.054 GB/s	write: 22.629 GB/s stride_read: 10.856 GB/s stride_writ: 4.229 GB/s
buffer_size: 44 KB	read: 38.063 GB/s	write: 22.651 GB/s stride_read: 10.959 GB/s stride_writ: 4.224 GB/s
buffer_size: 44 KB	read: 38.346 GB/s	write: 22.699 GB/s stride_read: 11.167 GB/s stride_writ: 4.242 GB/s
buffer_size: 44 KB	read: 38.334 GB/s	write: 22.668 GB/s stride_read: 11.437 GB/s stride_writ: 4.243 GB/s
buffer_size: 44 KB	read: 38.187 GB/s	write: 22.694 GB/s stride_read: 11.063 GB/s stride_writ: 4.238 GB/s
buffer_size: 44 KB	read: 38.203 GB/s	write: 22.672 GB/s stride_read: 11.133 GB/s stride_writ: 4.230 GB/s
buffer_size: 49 KB	read: 38.327 GB/s	write: 22.698 GB/s stride_read: 11.061 GB/s stride_writ: 4.230 GB/s
buffer_size: 49 KB	read: 38.305 GB/s	write: 22.701 GB/s stride_read: 10.953 GB/s stride_writ: 4.230 GB/s
buffer_size: 49 KB	read: 38.386 GB/s	write: 22.652 GB/s stride_read: 11.273 GB/s stride_writ: 4.239 GB/s
buffer_size: 49 KB	read: 38.205 GB/s	write: 22.661 GB/s stride_read: 10.863 GB/s stride_writ: 4.229 GB/s
buffer_size: 49 KB	read: 38.386 GB/s	write: 22.704 GB/s stride_read: 11.069 GB/s stride_writ: 4.236 GB/s
buffer_size: 49 KB	read: 38.503 GB/s	write: 22.652 GB/s stride_read: 11.164 GB/s stride_writ: 4.242 GB/s
buffer_size: 49 KB	read: 38.277 GB/s	write: 22.697 GB/s stride_read: 11.045 GB/s stride_writ: 4.227 GB/s
buffer_size: 49 KB	read: 38.179 GB/s	write: 22.652 GB/s stride_read: 10.919 GB/s stride_writ: 4.217 GB/s
buffer_size: 49 KB	read: 38.353 GB/s	write: 22.685 GB/s stride_read: 11.045 GB/s stride_writ: 4.238 GB/s
buffer_size: 49 KB	read: 38.380 GB/s	write: 22.651 GB/s stride_read: 10.916 GB/s stride_writ: 4.240 GB/s
buffer_size: 49 KB	read: 38.327 GB/s	write: 22.689 GB/s stride_read: 11.160 GB/s stride_writ: 4.250 GB/s
buffer_size: 54 KB	read: 38.279 GB/s	write: 22.694 GB/s stride_read: 11.084 GB/s stride_writ: 4.239 GB/s
buffer_size: 54 KB	read: 38.376 GB/s	write: 22.705 GB/s stride_read: 11.123 GB/s stride_writ: 4.231 GB/s
buffer_size: 54 KB	read: 38.468 GB/s	write: 22.700 GB/s stride_read: 10.986 GB/s stride_writ: 4.239 GB/s
buffer_size: 54 KB	read: 38.139 GB/s	write: 22.663 GB/s stride_read: 10.931 GB/s stride_writ: 4.232 GB/s
buffer_size: 54 KB	read: 38.676 GB/s	write: 22.689 GB/s stride_read: 11.061 GB/s stride_writ: 4.240 GB/s
buffer_size: 54 KB	read: 38.218 GB/s	write: 22.699 GB/s stride_read: 10.991 GB/s stride_writ: 4.234 GB/s
