530 25.981 16.835
530 26.443 16.202
530 26.372 17.180
530 26.317 16.839
530 26.373 14.478
530 26.163 17.269
530 24.520 17.176
583 26.351 17.275
583 26.329 16.914
583 25.362 16.900
583 26.109 13.892
583 26.200 17.044
583 26.127 16.972
583 25.964 16.844
583 25.616 16.997
583 26.037 17.083
583 25.293 16.693
583 25.890 16.626
641 26.060 17.146
641 25.362 15.257
641 25.876 16.521
641 25.993 16.889
641 25.601 16.897
641 25.971 17.053
641 26.239 17.178
641 25.756 16.666
641 25.919 16.693
641 26.043 16.569
641 23.834 16.761
706 26.296 17.102
706 25.387 17.039
706 26.033 16.007
706 25.955 16.957
706 24.354 15.207
706 26.234 17.254
706 25.716 17.249
706 25.037 15.159
706 26.211 17.166
706 25.931 17.242
706 26.178 17.129
776 26.221 16.997
776 26.106 17.331
776 26.400 16.325
776 26.040 17.280
776 25.730 17.000
776 24.597 16.140
776 25.351 17.258
776 26.199 17.082
776 26.343 17.292
776 26.195 17.285
776 25.828 17.270
854 26.454 17.321
854 26.260 17.306
854 25.095 16.589
854 26.312 16.385
854 26.361 17.223
854 26.251 17.289
854 26.200 16.950
854 26.122 17.171
854 26.209 17.224
854 26.298 16.565
854 23.704 17.205
939 26.290 17.091
939 26.099 17.171
939 25.906 16.787
939 26.026 17.143
939 26.374 17.020
939 26.145 16.997
939 26.218 16.647
939 26.313 16.290
939 25.855 17.061
939 26.396 16.844
939 26.366 16.861
1033 25.961 17.033
1033 26.337 17.257
1033 26.180 16.442
1033 25.913 16.725
1033 26.230 16.955
1033 26.241 17.069
1033 26.095 17.140
1033 25.568 15.994
1033 26.233 17.120
1033 26.028 17.293
1033 26.430 16.982
1136 26.406 15.556
1136 25.179 16.885
1136 25.974 17.055
1136 25.998 16.934
1136 26.232 17.152
1136 26.250 16.914
1136 26.172 16.923
1136 26.246 17.311
1136 26.072 17.297
1136 26.376 17.236
1136 26.210 17.241
1250 25.971 17.140
1250 26.269 16.908
1250 25.977 14.462
1250 21.593 17.240
1250 26.241 16.993
1250 26.126 17.269
1250 26.255 17.119
1250 26.091 17.240
1250 25.594 16.867
1250 25.406 17.244
1250 26.258 17.356
1375 26.349 17.108
1375 25.709 17.100
1375 24.672 16.671
1375 25.702 15.637
1375 26.237 17.301
1375 25.464 17.024
1375 26.120 17.139
1375 26.340 17.320
1375 24.766 17.069
1375 26.323 12.586
1375 25.292 16.633
1512 25.016 15.593
1512 26.399 17.293
1512 26.339 16.922
1512 25.958 16.403
1512 25.960 17.184
1512 26.165 17.267
1512 25.763 16.821
1512 26.046 17.090
1512 24.425 16.325
1512 22.883 15.108
1512 24.005 15.227
1664 23.796 15.349
1664 23.654 16.052
1664 23.941 15.253
1664 20.422 16.056
1664 24.703 16.686
1664 24.346 16.385
1664 25.028 16.745
1664 25.693 17.037
1664 25.644 16.525
1664 25.194 15.184
1664 24.884 16.553
1830 25.032 15.690
1830 22.788 15.538
1830 24.462 16.414
1830 25.548 16.482
1830 25.500 16.330
1830 25.336 16.751
1830 25.992 16.961
1830 20.844 13.133
1830 26.172 12.787
1830 23.912 16.915
1830 21.442 15.350
2013 25.302 15.475
2013 26.070 16.873
2013 25.573 16.873
2013 26.066 16.606
2013 25.534 16.909
2013 25.512 16.561
2013 25.487 16.591
2013 25.459 16.787
2013 20.744 11.443
2013 22.402 12.211
2013 26.218 14.636
2214 26.143 16.590
2214 26.035 14.302
2214 25.924 16.934
2214 20.895 15.926
2214 25.929 14.401
2214 21.614 16.535
2214 23.369 12.094
2214 26.062 16.586
2214 25.876 17.030
2214 25.698 16.848
2214 24.911 17.001
2436 25.763 16.925
2436 24.910 16.558
2436 26.230 16.820
2436 26.129 16.933
2436 26.045 17.004
2436 25.603 13.080
2436 16.626 11.511
2436 17.080 11.969
2436 16.942 11.806
2436 24.952 16.042
2436 25.443 15.546
2679 25.946 16.787
2679 23.430 16.852
2679 25.930 16.777
2679 25.924 16.821
2679 26.122 17.107
2679 26.204 17.013
2679 25.165 16.958
2679 25.714 16.743
2679 23.604 16.355
2679 24.542 16.635
2679 26.384 17.236
2947 25.932 16.651
2947 25.835 16.683
2947 26.127 17.086
2947 25.573 17.107
2947 25.076 17.271
2947 25.674 16.115
2947 23.854 15.008
2947 26.158 17.244
2947 26.213 17.002
2947 25.821 17.164
2947 25.314 15.784
3242 26.132 17.175
3242 26.153 16.977
3242 25.542 16.777
3242 26.112 17.225
3242 26.306 16.929
3242 25.652 16.867
3242 25.497 16.711
3242 25.404 16.993
3242 25.616 16.578
3242 26.050 16.749
3242 26.288 17.113
3566 25.318 16.441
3566 25.816 16.129
3566 24.742 16.933
3566 26.201 17.171
3566 26.149 16.968
3566 26.105 16.824
3566 25.904 17.094
3566 26.066 17.004
3566 25.792 16.959
3566 26.002 16.534
3566 25.111 16.490
3923 24.588 16.560
3923 25.766 16.966
3923 25.938 16.482
3923 25.288 16.736
3923 25.849 16.963
3923 25.741 16.903
3923 25.981 17.081
3923 24.992 16.804
3923 25.806 14.941
3923 25.560 16.645
3923 24.705 16.476
4315 25.475 16.424
4315 23.943 14.888
4315 25.875 16.427
4315 25.854 16.568
4315 25.218 17.053
4315 25.744 16.504
4315 25.126 16.758
4315 25.567 16.394
4315 25.994 16.719
4315 25.148 16.268
4315 24.450 16.178
4747 25.726 16.728
4747 25.842 15.437
4747 26.068 13.326
4747 25.976 16.300
4747 18.526 17.240
4747 25.975 17.039
4747 26.066 16.602
4747 25.587 16.624
4747 23.648 16.671
4747 26.211 17.046
4747 25.745 16.525
5221 25.478 17.007
5221 25.928 16.612
5221 25.141 17.026
5221 26.117 17.057
5221 26.052 16.624
5221 25.172 16.758
5221 25.258 16.579
5221 25.890 16.708
5221 24.961 16.892
5221 24.814 16.504
5221 25.316 16.670
5744 25.583 17.063
5744 25.417 16.818
5744 26.276 16.943
5744 26.101 17.035
5744 26.121 16.991
5744 26.124 16.805
5744 26.145 16.831
5744 26.154 17.110
5744 25.986 14.943
5744 25.577 17.044
5744 25.916 17.031
6318 25.716 16.204
6318 25.961 16.881
6318 25.952 16.948
6318 26.043 16.877
6318 25.609 16.045
6318 25.789 15.718
6318 24.863 16.965
6318 25.672 16.636
6318 25.484 16.489
6318 25.322 13.421
6318 25.630 16.433
6950 25.348 16.249
6950 25.946 16.663
6950 25.819 16.571
6950 25.926 14.385
6950 26.013 16.727
6950 24.779 15.887
6950 25.214 16.295
6950 25.561 16.642
6950 25.700 16.428
6950 25.346 16.393
6950 21.196 13.410
7645 24.977 13.429
7645 25.811 16.558
7645 25.890 16.283
7645 25.446 15.605
7645 25.561 16.044
7645 18.403 10.391
7645 22.355 16.346
7645 14.052 16.050
7645 22.461 11.938
7645 25.654 12.897
7645 21.003 15.655
8409 20.989 15.064
8409 23.848 15.451
8409 25.540 16.331
8409 25.728 15.845
8409 25.312 15.571
8409 24.885 16.291
8409 24.854 15.777
8409 25.639 15.587
8409 25.269 15.344
8409 23.175 16.462
8409 25.233 16.005
9250 25.348 14.598
9250 25.531 15.859
9250 24.837 15.778
9250 24.809 15.375
9250 24.543 14.564
9250 25.304 15.099
9250 22.821 16.015
9250 24.139 14.407
9250 25.578 15.163
9250 23.509 15.201
9250 25.041 14.973
10175 25.176 15.425
10175 24.522 12.857
10175 24.252 14.083
10175 21.881 14.920
10175 23.807 14.125
10175 25.144 13.426
10175 25.092 14.996
10175 24.395 14.978
10175 24.822 14.845
10175 24.457 14.528
10175 22.560 11.285
11193 24.898 12.865
11193 24.122 14.354
11193 20.376 13.125
11193 22.334 14.076
11193 24.607 14.965
11193 18.420 12.784
11193 23.723 12.602
11193 24.482 14.526
11193 19.870 13.207
11193 15.985 10.256
11193 24.076 14.371
12312 20.799 12.650
12312 17.554 11.634
12312 16.578 10.560
12312 23.838 12.663
12312 23.471 12.039
12312 20.817 11.457
12312 21.743 13.886
12312 24.293 13.777
12312 22.252 13.209
12312 17.239 10.712
12312 19.044 11.380
13543 19.304 10.291
13543 21.434 11.820
13543 22.135 12.861
13543 16.467 11.067
13543 16.606 11.502
13543 16.799 10.402
13543 17.505 9.980
13543 16.201 9.919
13543 20.259 13.037
13543 22.564 12.996
13543 18.322 10.322
14897 15.403 9.090
14897 13.923 9.151
14897 13.158 9.414
14897 14.648 10.422
14897 15.923 10.897
14897 18.284 11.071
14897 17.408 9.798
14897 15.143 9.874
14897 16.587 11.786
14897 17.570 9.889
14897 13.197 10.339
16387 12.460 9.296
16387 12.620 9.301
16387 12.749 9.543
16387 12.570 8.226
16387 11.728 7.755
16387 8.152 6.936
16387 8.694 7.616
16387 8.820 8.275
16387 12.662 8.117
16387 11.314 8.699
16387 12.076 8.826
18026 11.954 7.418
18026 9.838 6.770
18026 9.491 6.668
18026 10.612 7.506
18026 11.010 7.884
18026 12.507 7.957
18026 12.084 7.675
18026 11.569 8.785
18026 12.965 7.909
18026 11.133 7.913
18026 13.101 7.301
19829 10.720 7.598
19829 11.760 7.791
19829 11.489 7.745
19829 11.299 7.201
19829 10.540 7.107
19829 11.329 7.258
19829 11.054 7.766
19829 10.937 7.067
19829 11.070 7.780
19829 11.807 7.748
19829 10.542 7.470
21811 10.469 6.672
21811 9.816 7.338
21811 10.642 7.358
21811 10.940 7.460
21811 10.966 7.193
21811 10.744 7.651
21811 11.087 7.501
21811 10.876 7.326
21811 9.985 6.577
21811 10.567 7.624
21811 10.806 7.222
23993 10.079 6.987
23993 8.862 5.909
23993 8.757 6.514
23993 9.275 6.940
23993 9.997 6.758
23993 10.555 7.077
23993 10.288 6.740
23993 10.105 6.338
23993 10.099 6.554
23993 9.352 6.714
23993 9.712 6.717
26392 9.232 6.299
26392 9.452 6.863
26392 9.841 6.731
26392 10.049 6.944
26392 7.923 6.408
26392 10.009 6.746
26392 9.756 6.663
26392 9.826 6.335
26392 7.543 6.493
26392 7.589 6.450
26392 8.070 6.613
29031 9.618 6.665
29031 9.667 6.434
29031 9.404 6.596
29031 9.685 6.581
29031 10.007 6.969
29031 9.507 6.459
29031 9.418 6.278
29031 9.240 6.691
29031 9.510 6.560
29031 9.533 6.310
29031 8.926 6.596
31934 9.313 6.423
31934 9.283 6.266
31934 9.335 6.452
31934 9.538 6.551
31934 9.402 6.176
31934 8.964 6.188
31934 8.843 6.409
31934 9.457 6.678
31934 9.232 6.148
31934 8.690 6.006
31934 8.981 6.548
35127 9.215 6.347
35127 9.198 6.262
35127 9.155 6.417
35127 8.247 6.210
35127 9.137 6.235
35127 8.754 6.390
35127 9.353 6.384
35127 9.212 6.092
35127 8.566 5.573
35127 8.917 5.948
35127 8.392 6.183
38640 8.887 5.956
38640 9.245 6.122
38640 9.061 6.222
38640 9.000 6.310
38640 8.604 6.291
38640 8.868 5.989
38640 8.529 5.823
38640 8.528 6.214
38640 9.153 6.058
38640 9.242 6.185
38640 8.884 6.231
42504 9.211 5.936
42504 8.698 6.162
42504 8.912 5.970
42504 8.862 6.266
42504 9.273 6.226
42504 8.735 6.247
42504 9.013 6.488
42504 8.971 6.188
42504 8.072 5.603
42504 6.884 5.859
42504 8.005 5.954
46755 8.857 5.953
46755 8.629 6.320
46755 8.936 6.236
46755 8.954 6.099
46755 7.984 6.040
46755 8.350 5.967
46755 8.897 6.129
46755 8.753 6.022
46755 9.059 6.145
46755 9.086 6.229
46755 8.626 5.804
51430 8.724 6.007
51430 8.785 6.017
51430 9.012 5.907
51430 8.856 6.431
51430 9.116 6.515
51430 9.083 6.051
51430 9.166 6.190
51430 9.205 6.252
51430 9.222 6.177
51430 8.659 6.108
51430 9.035 6.079
56573 9.152 6.295
56573 9.187 6.208
56573 9.131 6.056
56573 8.230 6.212
56573 8.792 6.443
56573 9.253 6.401
56573 9.000 6.245
56573 8.582 6.128
56573 8.510 6.266
56573 9.180 6.385
56573 9.247 5.946
62230 8.733 6.297
62230 9.122 6.352
62230 8.994 6.450
62230 8.528 5.924
62230 8.893 6.220
62230 7.964 6.404
62230 8.999 6.392
62230 8.352 6.028
62230 6.890 5.665
62230 7.025 5.748
62230 7.164 6.073
68454 8.470 5.806
68454 8.751 6.038
68454 8.748 6.298
68454 8.665 6.205
68454 8.966 6.075
68454 8.025 6.246
68454 8.774 6.062
68454 8.055 6.071
68454 8.510 6.103
68454 8.858 6.082
68454 8.499 5.848
75299 8.543 5.906
75299 8.950 5.968
75299 9.004 6.173
75299 9.323 6.273
75299 9.309 6.527
75299 8.798 6.167
75299 8.838 6.069
75299 8.752 5.797
75299 8.290 6.031
75299 8.952 6.358
75299 9.131 6.281
82829 8.999 6.046
82829 8.571 5.892
82829 8.576 6.403
82829 8.946 6.009
82829 8.859 6.098
82829 8.909 6.259
82829 9.080 6.384
82829 8.792 6.292
82829 7.979 6.353
82829 9.254 6.232
82829 9.133 6.116
91112 9.077 6.323
91112 8.586 6.115
91112 8.510 5.842
91112 9.073 6.286
91112 8.510 6.323
91112 8.876 6.175
91112 8.995 6.128
91112 8.243 6.074
91112 8.898 5.884
91112 8.789 5.952
91112 9.026 5.931
100223 8.865 6.139
100223 8.544 5.933
100223 9.156 6.263
100223 9.027 6.337
100223 9.002 5.922
100223 8.125 5.833
100223 8.985 6.358
100223 9.277 6.225
100223 9.034 5.654
100223 8.961 6.367
100223 8.962 6.248
110245 7.867 5.842
110245 8.982 5.771
110245 8.439 5.922
110245 8.223 5.778
110245 8.419 6.002
110245 8.375 5.790
110245 8.398 6.012
110245 8.708 6.101
110245 9.043 6.259
110245 8.720 6.313
110245 8.337 6.248
121270 9.061 6.427
121270 8.970 5.940
121270 9.090 6.264
121270 9.218 6.310
121270 8.757 6.017
121270 9.149 6.229
121270 9.252 6.232
121270 9.069 6.355
121270 9.056 6.179
121270 8.979 6.320
121270 8.798 6.234
133397 9.026 6.425
133397 8.830 5.209
133397 8.502 5.996
133397 8.754 6.237
133397 8.145 6.160
133397 9.126 6.292
133397 9.282 6.323
133397 9.311 6.368
133397 9.247 6.376
133397 9.056 6.235
133397 8.980 6.136
146736 9.123 6.370
146736 9.126 6.445
146736 9.060 6.131
146736 9.059 6.422
146736 9.063 6.127
146736 8.626 6.059
146736 8.544 5.862
146736 8.995 6.189
146736 9.171 5.985
146736 9.100 6.352
146736 9.064 6.064
161410 9.194 6.080
161410 9.155 6.345
161410 8.999 6.337
161410 8.924 6.095
161410 9.000 6.240
161410 8.909 6.296
161410 6.960 6.498
161410 9.288 6.497
161410 9.232 6.210
161410 8.955 6.378
161410 8.919 6.420
177551 9.192 6.584
177551 9.153 6.353
177551 9.189 6.214
177551 8.579 6.545
177551 9.238 6.471
177551 9.227 6.325
177551 8.957 6.503
177551 9.248 6.462
177551 9.078 6.392
177551 8.866 6.340
177551 9.074 6.449
195306 9.151 6.105
195306 7.183 5.962
195306 8.795 6.642
195306 8.996 6.291
195306 9.267 6.348
195306 8.132 6.210
195306 8.697 6.169
195306 8.174 6.300
195306 9.008 6.223
195306 9.142 6.346
195306 8.828 6.358
214837 8.867 6.585
214837 8.963 6.319
214837 9.227 6.359
214837 9.216 6.467
214837 9.078 6.322
214837 8.739 6.109
214837 9.071 6.474
214837 9.051 6.359
214837 8.857 6.515
214837 8.737 5.915
214837 7.143 5.644
236320 7.356 6.235
236320 8.770 6.173
236320 9.291 6.245
236320 9.059 6.521
236320 9.189 6.617
236320 9.248 6.502
236320 9.196 6.445
236320 9.194 6.525
236320 9.385 6.618
236320 9.274 6.421
236320 8.983 6.499
259952 9.252 6.645
259952 9.095 6.473
259952 9.008 6.554
259952 9.321 6.499
259952 9.169 6.471
259952 9.128 6.542
259952 9.364 6.482
259952 8.934 6.451
259952 8.859 6.294
259952 7.702 6.499
259952 8.927 6.558
285947 9.290 6.570
285947 9.349 6.525
285947 9.154 6.303
285947 9.163 6.386
285947 9.129 6.281
285947 8.960 6.267
285947 8.986 6.309
285947 8.227 6.015
285947 9.206 6.295
285947 9.187 6.619
285947 9.203 6.367
314542 9.187 6.506
314542 9.121 6.616
314542 9.137 6.370
314542 8.975 6.497
314542 9.034 6.480
314542 9.329 6.446
314542 9.222 6.305
314542 9.251 6.619
314542 9.262 6.182
314542 9.138 5.895
314542 8.507 6.086
345996 8.942 6.287
345996 8.964 6.144
345996 8.640 6.103
345996 8.661 6.152
345996 8.920 6.210
345996 8.952 6.133
345996 8.725 6.179
345996 9.030 6.329
345996 9.225 6.381
345996 9.112 6.388
345996 9.105 6.371
380596 9.311 6.367
380596 9.366 6.453
380596 8.766 6.417
380596 9.048 6.450
380596 8.625 6.224
380596 9.340 6.637
380596 9.074 6.383
380596 9.024 6.248
380596 8.649 6.096
380596 8.540 6.121
380596 8.875 6.216
418656 8.472 6.394
418656 9.451 6.282
418656 8.683 6.345
418656 9.242 6.586
418656 9.199 6.397
418656 9.036 6.494
418656 9.248 6.496
418656 9.316 6.472
418656 9.064 6.576
418656 9.188 6.281
418656 8.249 6.009
460521 8.485 6.293
460521 9.242 6.564
460521 9.253 6.493
460521 9.030 6.407
460521 9.237 6.472
460521 9.114 6.476
460521 8.776 6.386
460521 9.275 6.199
460521 9.352 6.612
460521 9.259 6.348
460521 9.221 6.347
506573 9.391 6.503
506573 9.235 6.224
506573 9.182 6.429
506573 8.649 6.419
506573 8.879 6.492
506573 9.301 6.526
506573 9.398 6.369
506573 9.201 6.291
506573 8.465 6.667
506573 8.776 6.252
506573 9.152 6.217
557231 9.288 6.327
557231 8.993 6.563
557231 8.822 6.209
557231 9.171 6.633
557231 8.935 6.530
557231 9.070 6.444
557231 9.192 6.603
557231 9.424 6.702
557231 9.327 6.535
557231 9.106 6.691
557231 8.781 6.177
612954 9.221 6.551
612954 8.186 6.582
612954 9.291 6.644
612954 9.309 6.644
612954 8.473 6.552
612954 8.699 6.346
612954 8.949 6.338
612954 8.938 6.462
612954 9.310 6.333
612954 9.127 6.497
612954 8.136 6.346
674249 9.147 6.460
674249 9.412 6.498
674249 9.178 6.449
674249 9.283 6.613
674249 9.266 6.383
674249 9.076 6.253
674249 9.026 6.466
674249 9.164 6.044
674249 8.760 6.260
674249 9.190 6.558
674249 9.115 6.458
741674 9.306 6.652
741674 9.268 6.630
741674 9.404 6.461
741674 9.274 6.652
741674 7.568 6.544
741674 7.845 5.976
741674 8.653 6.235
741674 9.067 6.546
741674 9.323 6.386
741674 9.187 6.570
741674 9.280 6.550
815842 8.820 6.571
815842 8.661 6.418
